,order_id,customer_id,product_id,quantity,cost,order_date
537,72f9f9d5-6ce5-40db-bf0b-62c216f4072a,55698be3-e091-424b-9572-ceba39920b3a,product_59,3,401.68,2024-04-14
538,a50ae12c-6511-40c9-aae4-af7685eb004a,44b12ab0-c014-4d77-9514-b240c365f4a5,product_71,1,118.57,2024-02-27
539,26204788-b64e-429c-9fcc-ed3c5d27dee7,4146a122-4bea-49c1-953f-fe498bb905cb,product_90,6,322.35,2024-01-17
540,07f89f55-4f10-4ce1-aa79-e648d8271c9c,65995c59-7973-4971-bf24-4bfda878681d,product_99,7,87.44,2024-04-01
541,cd9f745b-7e95-4255-80d4-f7fe94f14916,c5de9222-efb5-4541-af5f-e1efeb72cd9b,product_31,7,369.38,2024-03-02
542,e4252b68-8901-4e11-8ccc-9984f39aa5c9,ae428d63-cc11-4580-8b9e-ba65cdd382f4,product_93,2,16.17,2024-07-07
543,6bdcebec-d94c-4699-9ac5-8cdd59b35f74,6ad3e564-e519-43c6-900c-bc0cc1739d26,product_85,10,213.88,2024-02-28
544,96d38f38-64bb-41c3-b2f4-ab57a0305e07,a66b72e1-0a08-4cd9-b6a1-cee1bebb8701,product_80,6,314.42,2024-06-25
545,219c1a54-cbef-4c9f-8a6f-5ac5e9cb4d0c,1701a9d4-e39e-4829-ba56-19275a277aa7,product_75,6,308.88,2024-05-25
546,e18e28a5-c582-43b5-905c-4844e2c5a73a,6c41db2f-4e5a-448b-80c3-47d51cbba617,product_4,9,113.35,2024-03-18
547,9930c4c8-eb09-4902-808f-20ba45be2521,c0bbfed1-1236-4047-91ee-9dbc16bd17a3,product_89,2,237.09,2024-02-12
548,e8b285de-d497-4816-8e37-435db6b89bdb,911150f9-783c-4b7b-9ea9-510508b22c33,product_81,8,179.95,2024-04-15
549,1e821aa9-d911-4c26-abc5-b2d5473dfdb2,38efc6a1-ec8d-4943-83e9-ddd390178296,product_37,10,153.96,2024-05-05
550,7fce7359-2b5c-49f9-90ba-43fca0dad5b0,eb7eda8e-22c5-4a6b-af44-aebdbd9a0a7e,product_36,6,295.96,2024-03-01
551,463e144b-f296-43e9-b77b-63396878e9f3,292b6ea1-81bb-4084-97fb-46d7021c4200,product_13,1,154.24,2024-04-05
552,590be85d-19bf-442c-a726-31acaced6099,8776f5c0-1414-441b-a765-b8c14dcc849c,product_93,7,213.21,2024-07-07
553,dfab8def-1847-405d-b4c7-6ff92ef154e7,f0b531e3-ee3d-4421-b205-aaf41192dde7,product_99,9,480.66,2024-01-15
554,d6a16a9b-ab9b-4d52-8541-ce284e91b954,0c61ad57-eced-4d01-a6e8-9b5c55ae5633,product_43,1,191.03,2024-01-08
555,2079a57f-5d42-49e4-84d2-802cb7fdb64b,0dd28311-7ec2-4627-8305-7fae30e0d007,product_51,2,294.34,2024-03-18
556,456966b4-a3f0-41b3-bb90-bcb7eccd8a59,b99a6ceb-5c9a-4ea3-8079-e92bd4eec31f,product_81,5,48.48,2024-05-10
557,257c5c7a-ffbc-42f4-bc1c-661f10b9a22a,e945c902-9c7f-46a9-b575-cc820420524e,product_88,7,137.81,2024-06-29
558,ba63923b-158a-47be-ba1f-0a6387b1e425,a2880c6c-3db3-4df6-bd60-cc3244d55212,product_40,2,415.88,2024-03-03
559,026bbc24-d762-4ef5-8577-c766c1af52b1,3a2bbee3-43f3-45ff-bece-b9238d72d8da,product_71,6,222.63,2024-01-06
560,0922f029-2b92-400d-8cb3-f9e7e0c39894,58fa88d8-5f29-4c14-ad77-370ab892e4ed,product_17,6,456.9,2024-02-11
561,200c0680-3984-48e1-b6fe-baff5eee9609,f5cebcf2-fee8-4e96-8dde-05fab8130516,product_50,2,352.64,2024-05-31
562,34dad5b6-2568-46ef-b233-2b33c50b5105,e76e8150-a75c-4153-9cc8-05616fe35ea5,product_2,1,109.16,2024-01-11
563,dccceeda-afda-4486-af36-fae7815f9620,d87218e1-122c-44d0-92d2-7c60c9f94f21,product_60,8,183.58,2024-01-31
564,9a222c9d-2b0c-4c42-b7a2-06e2941487e2,3b414c60-4da6-403f-b437-b91a7d00078c,product_89,4,292.42,2024-07-14
565,2ed25cdd-663f-4393-bfa3-ccd633913007,48b8943d-0564-4809-b04e-841635482d6d,product_38,9,306.58,2024-03-20
566,a3b4d772-0cc7-401a-b08e-a02fcc35dad9,fcdc97fd-7f97-42fe-a493-4e15533a03f6,product_90,5,49.43,2024-04-29
567,61952231-5dce-4d3c-81df-1f1439e09a83,57c540c2-05dd-4cf7-8d2e-98a915097c72,product_32,10,269.46,2024-01-15
568,9335af85-04fe-46ab-8574-9c1c6eb739d1,986135b2-9cea-4e2f-bdda-f767766324a8,product_57,7,338.62,2024-03-05
569,1b21ebb5-ee57-4e2c-a77e-e3d8e137caad,40043bf0-f1a3-408e-9567-405ee98de9e6,product_45,9,423.71,2024-05-10
570,3f223e77-f91c-4b85-bf69-1f652d7555c0,eb7eda8e-22c5-4a6b-af44-aebdbd9a0a7e,product_59,3,116.55,2024-03-10
571,a5ba1910-5cdb-41e6-9d53-d26be828c168,20b23093-9b71-4217-9a41-e0f85bd66069,product_27,4,172.35,2024-03-18
572,712a1fab-b9e1-49ad-89c2-49f71e7671b7,2401f295-4a3e-4560-9076-726b87a4ba73,product_6,2,134.47,2024-02-04
573,5a6b0c5d-160d-422f-bc99-def0d275f0f8,5863c02a-cee5-491d-b669-278388565ef4,product_85,6,130.69,2024-04-08
574,4e69927a-7b49-4f82-b71e-f9a6f0213bf7,b64a6e4a-2778-4637-b0df-ec85fda52db6,product_14,3,321.47,2024-01-25
575,a6778cb1-e6fe-46d2-8aac-6a3effd7c7e9,61566a06-3c20-4aed-8b19-044f759ab2f9,product_54,4,318.82,2024-01-08
576,768b1d7d-85b4-4134-891f-1451241f1582,46a62b65-0f38-4e6c-b62c-b43b9c1a70a9,product_17,5,322.13,2024-04-14
577,9ec290e0-c675-489f-8376-9e3be05c9244,72bf93b6-d28f-4f70-9c4d-c40e03f2240f,product_3,9,306.46,2024-03-06
578,1293ba73-561f-4bfd-9d11-e07f0bd8de73,309c799e-2509-4f76-9ece-67e6d76bd4e3,product_50,10,305.07,2024-06-18
579,2f35f76c-2bcb-480f-b9e8-bd54d9fddf6f,48162e0a-4713-4f57-aac3-4f803b2c6ed1,product_97,8,103.94,2024-06-28
580,eb8a8331-25ec-48df-a21e-6799e693417b,10126fe1-fea9-4b8b-87fe-4c1966e9e28f,product_26,5,11.68,2024-05-01
581,a29c8f3b-74ba-4a74-803e-92d01459fd7f,4884b927-0c0e-40f9-89c6-7980449535c0,product_83,10,254.51,2024-06-03
582,ae1e7362-583d-4028-9b10-b74e75c838ce,259c3099-db25-43c8-8b1a-dd1aef71cafc,product_1,4,84.18,2024-07-05
583,9a31b281-7245-4165-ab0f-66200484e540,17c581b9-a770-484f-8bf1-5ffb5c7bf7e8,product_46,1,182.19,2024-06-16
584,bece336e-1cf9-4244-b350-ac0743715a30,d02e9401-c9b1-4c5f-8912-943c36028009,product_30,6,307.68,2024-02-14
585,2d027510-ef9d-42bd-a71b-fe2428249538,ad79e4e0-46d6-4086-abf8-c77876700bf0,product_82,1,351.96,2024-04-06
586,c92850bc-3e25-4484-9a34-d2d70e831f12,3ad066c3-c7f6-4cba-9b64-cb7cfe3d98f8,product_16,1,156.95,2024-06-03
587,fe4ef0d1-424a-4b08-b0ce-099bbef5fb95,3581e6a1-17bf-463e-aabe-50f8591119c9,product_55,1,109.72,2024-06-02
588,dfdec625-609a-400e-af91-da5725726b3f,b7435b33-0637-4917-b1f5-d1e423d59dc1,product_9,2,295.63,2024-07-02
589,258a3292-aed6-466d-b790-a01362dec78c,fe902ac8-4a5a-45fb-a1cf-b9df3733baa0,product_78,8,73.95,2024-06-20
590,4953a616-3aaf-48e5-b672-393e4f458a9b,ec81f76a-774d-4a44-84b8-24cf8ce76147,product_77,9,181.56,2024-01-08
591,fd3e8d06-8b6b-4727-8b46-841a7a2a3bc1,d9239385-72cd-4a9b-b6a8-092c3af8b32f,product_2,1,105.23,2024-01-27
592,5a0c9f6c-5477-452f-9d95-d225f4e4326a,c5de9222-efb5-4541-af5f-e1efeb72cd9b,product_52,4,259.6,2024-06-21
593,500db4de-6c86-474a-a2ff-e2716be69c58,a66b72e1-0a08-4cd9-b6a1-cee1bebb8701,product_16,10,193.13,2024-06-02
594,99690333-f602-45fe-af42-4f78ce09649c,ca20c917-e942-4568-9998-cee74e60ccc8,product_7,10,302.02,2024-01-31
595,ca0400ce-adb2-4811-9adf-021e11b3e37f,bf04bdd4-7e4c-491a-bbd5-1c1b4a3425b5,product_35,8,421.62,2024-07-01
596,2247266a-5681-47fc-87a4-6d2764d79a86,fdb10388-f291-44df-94d9-304e825591dd,product_71,9,277.74,2024-04-26
597,7ce1658f-a7a8-4b84-8fc6-ba97a98c58e8,ad79e4e0-46d6-4086-abf8-c77876700bf0,product_8,5,230.39,2024-04-22
598,6d967883-d4c6-4bdc-8bd6-ceddd2b7f545,d8b02f2f-6db1-4d58-8013-b12d8b8b0977,product_25,9,54.65,2024-03-25
599,b2bb2331-e348-4425-b46c-3d74c1ddf7fa,fec8c068-f2ee-4794-aad9-1deab58384c7,product_43,6,337.22,2024-06-24
600,772a3e67-2f5d-4b9e-87da-a41658c684c3,41211f6f-d79b-4c6e-a6ad-8e069687bb44,product_84,5,289.92,2024-03-08
601,451d3af2-89b2-494e-b13f-36a081ae412a,1daff611-2f06-48f9-b6a9-6dfdef98f11d,product_37,1,129.27,2024-02-02
602,21110285-4a5f-47e6-ac81-16b3b58265b2,37f24d98-030b-43dc-a65a-3b68088f801d,product_26,9,474.14,2024-06-13
603,b828432a-e372-4bc1-b705-e24959e22ec9,604cd75b-8efd-44e1-852a-ba6a021a84cb,product_69,8,80.99,2024-04-13
604,49d58220-ea03-4d78-956d-d7bfa9dd9466,ec7701d6-cce7-4401-957b-68041446311d,product_83,4,301.14,2024-07-09
605,6c0ca87b-6a75-428e-94ad-7c99983d3ead,9413cbd2-b3c4-468a-94a2-a64788892fab,product_75,9,430.84,2024-02-19
606,de0fecf7-b57c-4d9c-80fd-6dff0ea70005,8909a165-d660-4366-ac5c-08a6737a4dc2,product_27,4,375.86,2024-02-22
607,421cca31-e109-467b-ac66-534f72cf84c2,ff4c513c-a1d3-4063-9f26-a098312540a4,product_91,7,426.0,2024-06-22
608,778538d0-1ba7-47af-af5e-1dab17facf75,1fe213db-5b0e-442c-93e6-4b1431a69a6c,product_73,8,369.52,2024-01-06
609,5150d77c-cdd8-4cd6-95a1-bef5eafc5d40,666fe460-3895-4d86-8486-03338dfcd7ad,product_59,1,241.5,2024-01-29
610,fdb1188c-c153-4e8e-b797-d4b2c8d726e0,f33e8944-81e2-4f45-a1f3-4c6a377e990c,product_63,8,492.68,2024-04-08
611,4f839fdc-1313-49cf-afb6-58b625b0e069,4e519ce7-660e-4321-a21d-a6050e7ff109,product_37,9,380.49,2024-02-05
612,55d1fcc5-d102-4f11-be8c-c6269378f80c,2b287c72-8b36-427f-ad71-1b6767abc1b3,product_81,8,315.84,2024-03-26
613,5d0682cc-13de-4c2a-9208-143ad78441bd,672a188b-6264-46c8-ad71-2f64189285c8,product_67,9,143.18,2024-06-13
614,d3580a94-fb20-48d5-a04a-601c5c7ea679,d1ad619d-5091-4952-bf90-e11e3269f0da,product_19,3,58.39,2024-03-27
615,2d6421fc-d085-47f9-9fc5-37a8226c71ac,82792756-96fd-406f-95cd-9ce9d9d01fdc,product_8,9,187.46,2024-03-09
616,a758c99e-6493-43dd-b117-214cd83b31dc,ed23af7c-5927-4191-9a14-4434ed1dbce3,product_18,10,434.15,2024-04-25
617,f3975ecd-4f9b-4633-8a4e-6ecaa21787b4,75cd76e5-a324-4132-8707-6de19085eeb1,product_91,5,357.43,2024-05-26
618,127ca711-6d27-4167-987b-dae683eed3de,23e30ddb-66bf-4d4e-8eab-94393d90313e,product_81,1,197.91,2024-04-28
619,0a25a988-4f02-4086-b62a-13b19a8564bd,5d632b1c-4e76-43ef-b2a0-5ed110578ffd,product_27,1,19.83,2024-02-06
620,2b1b6efd-cf4e-47ee-9be1-c0a1318b24bb,d1ad619d-5091-4952-bf90-e11e3269f0da,product_34,3,386.58,2024-04-30
621,745bc9fc-c975-4474-a004-83b128e39510,5940aa74-810c-40ae-b86a-51126dfe76f0,product_88,9,407.77,2024-02-23
622,d7183803-9828-4780-8419-5f6e2bf9e122,d6f85034-08f8-4f4b-981f-34fd1c3924c2,product_53,1,174.9,2024-03-06
623,ba421f23-a58e-4ec9-a460-d3c69b472c12,546a17a9-faf4-4d19-8695-433a975ba063,product_22,10,379.72,2024-06-28
624,ecfa4bd1-a87f-4e8b-9fea-01da51b64efb,669e9bf1-c1c1-4add-92ed-6b58f6c45ad4,product_62,6,374.43,2024-02-24
625,88feb230-1811-42d0-a012-8c7001643347,cb0f916b-2a0d-436c-8d8f-a49c43f3eb92,product_82,6,253.51,2024-03-10
626,261379d9-8f11-4797-8ad9-9c6e5d7648e3,04c3a6de-99bc-4f93-86e1-fc25a0e954d9,product_59,9,291.1,2024-03-23
627,5ffa3ef9-df9e-43f0-b6cb-e25a39a818a2,0e375f5e-ec7a-4c70-9b48-0c00580a058b,product_62,3,498.28,2024-03-04
628,6aeee226-757c-4fe3-83e8-42cc83cc6715,1a7896a9-afa3-4a4b-81e2-108cfe062a73,product_78,10,306.4,2024-03-20
629,4b742692-69fe-4743-861d-aa591ccead0e,66118716-79ee-4187-ac50-acb3db26b6fc,product_86,2,401.29,2024-01-14
630,67bc3fbe-2f84-45ed-91e6-b593e6f50ab3,3e1f0c7d-21cc-4640-bd31-ebbc172d3071,product_43,10,214.62,2024-01-01
631,a2b6be72-9c8b-48f8-a4d7-1d8688c335b3,124e0e56-b0cb-48d0-bb29-f8ad81a65de7,product_1,7,108.45,2024-03-18
632,2859dba7-265d-46e3-8084-6952235ca396,ea32b5c9-eafa-43f8-9004-546af77f92a4,product_39,4,84.92,2024-05-24
633,7cebc0e6-e35f-425e-8756-e54d3611cc86,9e0ab19b-e2a7-4362-8855-ed5d61a80dde,product_100,4,478.63,2024-06-25
634,627ec631-d9c7-4b8e-ac55-30bb0b0ea4af,87f235c3-c3ba-4302-b137-8a7e335a8eb3,product_21,6,291.64,2024-01-31
635,e2d407ff-966a-44f0-80f9-86476ce53d8f,07c2235c-c51f-455e-9328-73be4ed267d2,product_24,3,31.97,2024-05-20
636,cf9a9dfd-e572-47ae-b5bb-d2016f52500c,34f38287-806d-48ff-8574-61297722c8a4,product_95,2,183.47,2024-07-12
637,c6683ec2-78e1-4f59-ae7d-979e92635902,36ddf7d6-e46e-45ba-b915-5727ccc3f4c5,product_65,2,237.42,2024-03-03
638,450f575b-4ddf-441b-a9d9-c97d784d04f8,6a985093-55c5-4b98-8009-c9b31193d017,product_56,8,299.84,2024-05-18
639,00be1842-6e8a-4dac-8716-ab88f4c8ef2a,2f69f9c2-f455-4d02-a0c4-4cd361683cc9,product_6,7,26.24,2024-06-14
640,a10878b6-baad-42bc-8332-44bcf260ea87,6386389d-48c1-43bb-aa7c-91021b21a470,product_20,10,339.33,2024-01-12
641,0d135ad9-e0a4-4944-92cb-d500be80550c,cdb89845-df9b-4ffb-ac6a-425a08da60f7,product_88,3,35.35,2024-03-24
642,f376172a-820c-4263-b932-04d0102a2f9c,8f16e851-b8b1-41f9-88f8-1201ff6a5f77,product_81,9,318.51,2024-07-02
643,c5629c7e-efc7-4512-ac20-dea257f3e54a,7df90df8-974c-4aa5-9e46-512102c4224c,product_2,7,392.18,2024-04-14
644,1cfcd111-60b9-44fd-a562-9b3b8198f9dc,3e0cf657-f21a-4aef-a5b8-45001be61a01,product_95,3,94.37,2024-04-29
645,37b4625e-df31-48b7-b899-b63a4fb74da6,e9440dfd-12f1-4fc0-b3a0-71847976cf5e,product_18,8,363.1,2024-02-15
646,4799873f-d165-4628-b696-ce5cd8cd017b,a6599049-95ac-4642-88fe-5f3ed4b5b6fe,product_18,8,138.15,2024-05-15
647,21957600-7c72-40f1-872f-0f40b56a8414,92b36ac2-90ca-4f05-8e3b-a8eb3b0a30c1,product_74,2,104.94,2024-04-11
648,26ac829a-2862-4540-98c4-317c95f4bc48,33d3371d-0274-4815-a491-882e734f1b16,product_47,6,449.27,2024-04-04
649,9fb16f08-d9f1-445b-a703-d2ce359b8104,50962346-3574-4563-8fab-4fd03d4cd30d,product_14,3,344.09,2024-07-11
650,ba2b5681-8321-4b94-84dc-e9077c6496c7,be26648f-ccab-46b1-a66e-09ff9a17acfe,product_93,8,92.25,2024-02-23
651,35ad8c83-0577-4e07-87c0-4144111e062b,25f5a164-5ef1-4c0d-b288-3b64fa53a268,product_18,3,258.24,2024-06-14
652,31f8a65b-3528-431a-bf56-218adbdfa9e9,6bee484d-4edb-4641-b503-92874ea4ab14,product_71,4,154.29,2024-04-16
653,36fc5a0d-67c1-48ef-8f0b-6f5354e6d60b,dd22bf3b-6335-45ba-a031-5435ad2950a6,product_78,8,305.73,2024-05-22
654,fb1db670-5892-4609-9f6f-066a0f9439fc,22c62093-3aa9-4681-97e8-a3772d5acc1d,product_29,4,127.93,2024-03-15
655,36240003-bbb7-4627-9bec-4e582d15f688,058cc305-8a31-412d-92e5-858f99c146a6,product_77,10,113.11,2024-03-29
656,ca7430fe-d5a1-40e1-84fd-745e791f8a70,bf022c22-012a-4356-b098-ca913cc0f9ef,product_36,1,392.28,2024-05-12
657,1a0baf44-2a09-4bd2-a3c2-dfc2c5ea9867,9e975a72-37d0-497b-8d4d-8f09123a0347,product_35,4,162.44,2024-04-28
658,cc665d92-fe29-4ebb-aa55-51a90eb5dda9,362ee64b-9503-4410-8408-fd6efe7ae3db,product_34,1,125.39,2024-01-08
659,dc90a9bc-1730-43e3-8ce0-36d78aedba1a,cb4ac584-0397-497f-af86-9fb3bb3e4ae6,product_31,5,25.9,2024-03-20
660,8827a760-ec58-4993-9ead-be94a4dff22b,b856c13a-6e60-44ee-b8ed-489837b60da0,product_64,6,114.75,2024-04-20
661,c69446ae-9c52-485c-87c8-c0e3b966e4f6,7d323ae1-28eb-42e0-8cb5-c125c333c225,product_81,8,378.88,2024-04-07
662,850e1001-ec64-4192-ae09-cb8e96c2ed78,e2aae638-db6f-4d50-a6bc-f157160bd280,product_80,2,297.42,2024-03-26
663,d67e330e-263c-4bfc-84e2-6702878c0cdd,7710af92-e300-4425-842d-c17045c2e2a4,product_61,3,148.33,2024-07-03
664,474f3234-0115-4574-a9a4-68f1b7bac1e5,4e3075d9-dc66-49f3-bbf6-45a63b8a5ed5,product_43,7,118.59,2024-05-20
665,702d5c5a-dce4-473c-b84b-76ca511a1999,c8c3d4dc-c5fa-4b97-a0cf-f4d7b2b2ebec,product_49,4,154.73,2024-06-15
666,93b3f2cf-765c-43c2-a355-0b7102bb4a1b,05d7122b-f32c-4345-8c78-db97e96d7935,product_15,9,16.74,2024-05-29
667,f74cee07-04fd-470f-87c2-ed709b97a044,4a604165-8b7f-48ab-a531-39f82dab0190,product_67,7,319.23,2024-02-29
668,4ea7a994-8ef5-4f99-8070-1948453e2604,48b8943d-0564-4809-b04e-841635482d6d,product_94,6,202.39,2024-03-15
669,2d2d17a3-3cb9-43ae-85a9-3f6aa485ea85,08721b14-85cc-4ea8-bbb8-5dd331d9816d,product_90,4,470.78,2024-01-14
670,79124138-d30f-4135-9ccd-7767ac089875,dd22bf3b-6335-45ba-a031-5435ad2950a6,product_60,9,367.34,2024-01-21
671,fca477bc-a2d5-4d4e-b6a7-35ba37453256,911150f9-783c-4b7b-9ea9-510508b22c33,product_48,1,148.37,2024-03-28
672,d713dd4b-a1d9-44e8-b6f7-466d521951fe,8776f5c0-1414-441b-a765-b8c14dcc849c,product_82,4,416.18,2024-03-02
673,85bb22bb-6709-42ee-a5df-9145fcd3b0ab,e4c46c16-109d-4951-b9e7-29b667317d00,product_86,3,123.62,2024-01-24
674,96845ce7-ee77-4468-a1da-d5c8be561b64,6b2a35c9-2036-4fb5-afd5-21fda8d6f94a,product_64,7,259.92,2024-02-20
675,e6c9df16-18f2-4f07-92ba-2f6e05339f18,fcdc97fd-7f97-42fe-a493-4e15533a03f6,product_40,7,218.36,2024-05-09
676,5a655946-fe6d-44b2-ae07-356432b96a5f,83b5e594-dfe7-41c9-838f-b6ac4f24a405,product_24,1,489.95,2024-01-17
677,f6110526-b110-4c8b-81a6-7106d142bbb1,e066c4bb-2bc2-4e31-8c17-4fe699f655cf,product_82,6,380.93,2024-07-13
678,5ac40685-674e-4d01-8b78-faef890122e8,266eea49-91bb-46ba-8997-81eb0bf5f6fe,product_56,4,438.89,2024-02-04
679,fe103031-92cf-4ec8-b84e-466c8462a2c8,81fa018b-1101-4a4e-927b-15e6fd1a4912,product_100,6,434.61,2024-05-01
680,855b4cfe-d2c0-4a00-9a49-1a1702034855,aa3821f1-fa0b-429f-ac28-acb69c3ac350,product_30,1,355.71,2024-03-08
681,0765f493-4674-4962-9b81-64c9ad9d90de,e30ea2a4-4e19-4774-85d5-347bb2bca77a,product_99,9,304.5,2024-06-12
682,4f7c4cfb-c83c-4e9a-9c6e-6f889972ff49,3fbf24c6-850f-4059-98a8-6ffa2a38d0f6,product_68,7,39.26,2024-06-15
683,530a9280-97a7-4263-8f81-62e3d9604b54,8f90a281-9f18-46a2-a7ae-f009e25796b9,product_30,1,414.73,2024-04-25
684,c01ead7a-4d9b-4990-96d8-c8bd936cdeb3,0bc65a4d-c6df-49a8-8b1d-353de41aaf7a,product_98,6,283.9,2024-05-05
685,6c675d7e-474e-46aa-a07a-18624d2e53b8,c4a05e5b-4264-4668-890a-0b88350880aa,product_45,3,233.46,2024-04-28
686,b9c4f210-bcbe-4a7f-9b6b-5a5bec087884,3f38c81b-46bd-4f72-b840-48d04fdc7387,product_3,3,461.81,2024-05-28
687,3b85c97d-2cc5-4042-a89f-5e7234d9e64f,e09db57c-6c6d-45c9-bf15-5809ed7ffb78,product_2,3,189.6,2024-01-31
688,eb8d152c-c665-4a98-9f99-a18aba3f8890,d192a388-ea72-4997-adb2-4f9b9b04659a,product_41,10,458.21,2024-04-17
689,255be7bb-eca0-4127-bb7b-b98b57b0fbbb,2d6645e6-867a-4ac4-9c9d-6639d283decd,product_9,5,57.63,2024-05-01
690,40c122af-185c-4cfb-9f19-c39ae61ded3d,56ed7fde-dc5a-4d03-a141-7c6f701e37bf,product_81,2,288.54,2024-05-17
691,e0c1e2a2-ff9c-44c0-a145-2ea1b7f70230,d8b02f2f-6db1-4d58-8013-b12d8b8b0977,product_51,3,218.48,2024-05-19
692,99dabc6c-6215-4387-a55f-d406a16b2454,786d0e9d-0b51-4e30-b106-022b2dd24323,product_83,8,374.2,2024-05-09
693,d485416a-9786-418f-8de5-5db3ab3bf668,e27a0391-cdd2-46f0-8cfa-37eecce5b413,product_52,3,201.23,2024-02-28
694,311d9bfb-7281-4b06-80f5-c193edd94119,4a6d3e51-27c9-4157-b10d-1df9f7722bab,product_23,2,101.76,2024-01-29
695,3ce39863-bd92-4b35-9f94-d387316cabf7,735fadea-06a0-44e9-9e6f-62eba937cb98,product_37,1,455.68,2024-07-01
696,3642651a-4108-4fba-be21-075457fab111,dda07d6d-732b-459b-8d0f-b33802e96742,product_55,4,484.35,2024-04-07
697,21be5794-355a-433c-a3e9-7615299fa87b,fdb10388-f291-44df-94d9-304e825591dd,product_75,10,338.75,2024-02-06
698,70f2026f-cc86-4e85-b52a-164fdceaa613,3d15a469-9be0-46aa-ac3c-ed91853f9c05,product_45,2,136.27,2024-05-19
699,663c27b5-68fc-4d85-bec2-85b54573cff6,0a0bf8c1-5011-4270-8c1b-b23eedf94dd4,product_46,7,217.58,2024-04-03
700,ea3fd043-b807-4228-a9b6-f4f11b0ae81d,ea32b5c9-eafa-43f8-9004-546af77f92a4,product_17,1,459.64,2024-05-18
701,199fd729-f7f1-4b42-99ed-549a638a032e,008630b9-d0ed-433e-8bcd-e94f51e8a0f2,product_45,5,405.17,2024-02-21
702,7ed3235b-a41d-4a1e-ab75-f18c206e7fa7,57daa202-b398-4fe6-9e07-48143efa7f1e,product_63,5,30.15,2024-07-11
703,d0942e58-3d9f-4cb5-b276-b245ea757d68,5cb133da-08df-44b4-9907-73c7154fa07f,product_21,1,131.42,2024-03-24
704,21455a1a-6212-4598-b2ef-d90ffd0f60e9,66a25915-26a6-40ab-a9a6-ff62e582d5f9,product_97,9,137.37,2024-03-14
705,22aa4ec2-8f77-4628-af27-24697f0df59c,c4a05e5b-4264-4668-890a-0b88350880aa,product_75,3,298.71,2024-04-27
706,01d67c54-8723-42b0-9a99-39df3d257667,a9b6c7f1-5aa9-44b7-b7ac-d37c0153456d,product_92,6,362.37,2024-05-09
707,89953811-5c12-49a4-a956-82e60e925527,1a17db31-7034-4412-a6e0-5bbbcc118363,product_91,5,169.3,2024-01-18
708,1e7e96a5-c7cf-4ad4-bae7-2d4bb2c85174,e48bc965-d112-4318-9428-db616cf6b91d,product_25,6,253.68,2024-02-22
709,a6b003e6-d796-4382-9f1d-5ef89f9580de,0f8228ef-4d86-447f-b20d-acde45f89b55,product_72,7,207.32,2024-06-25
710,ceea7c30-6ee2-4f53-aa1e-100be995fd48,33d3371d-0274-4815-a491-882e734f1b16,product_89,6,82.97,2024-03-27
711,d7849d50-e484-4a2f-893b-1d70f235d4f9,0dd28311-7ec2-4627-8305-7fae30e0d007,product_97,4,246.43,2024-06-08
712,3f6249ed-27f1-4601-acab-43ce16cffdb0,eba5b478-d133-4e29-a33d-7dc28643a61d,product_9,3,119.24,2024-06-13
713,ab2a3173-ffcb-4e43-8909-2d86d972f6f8,13907b1f-4a6c-410a-b793-b2771c00da42,product_98,3,179.04,2024-04-14
714,50199aa6-cef8-4ce9-9ff6-a78a91eb9d73,a39ddecb-67e4-4edd-bf30-48b89d87b0e9,product_53,8,482.07,2024-05-10
715,b01d4df4-3f1b-47db-81ac-28c50a029e61,0db93b9f-6690-4c9b-ba4c-c1d528b835ec,product_61,3,241.35,2024-01-01
716,ec7ccc5a-f23e-462e-b4f4-3b6f1cfc123c,074ae598-60ed-4a88-abe0-0bfc76501a1c,product_9,2,163.44,2024-01-27
717,77bd83ea-f0dc-4b96-832d-744742e5776f,ca92daaf-088b-4527-911a-b60ff13283e1,product_57,7,224.25,2024-02-01
718,07982fd5-f3ec-42f9-b1f9-b9ac6b3405c3,37774923-6e23-4fcc-a363-a23fe3b7c91f,product_54,6,185.21,2024-04-10
719,5acf733e-9072-41ea-8a0f-6bb02b6ae2c3,59823b72-346c-4ae1-b6f9-0c4b011a706f,product_4,7,369.14,2024-02-17
720,058fbe90-58f8-40e5-b08a-cd51cd66c52f,4a604165-8b7f-48ab-a531-39f82dab0190,product_11,6,432.65,2024-06-03
721,9107a874-fda6-4f7a-9522-b53e2988ece5,8776f5c0-1414-441b-a765-b8c14dcc849c,product_13,6,350.51,2024-05-04
722,6b90d3a5-7237-439a-bc47-a6415d38edd9,566f5d07-69af-498a-a973-d6fe57d583cb,product_17,1,402.09,2024-03-05
723,6841108f-9de1-4c38-a3ef-3f0089f70be1,0b054fc5-07c9-4534-9c9c-5387d4a30b4c,product_85,8,405.35,2024-03-05
724,4ab231de-ad6b-4863-b32f-9c3189d5055c,8f16e851-b8b1-41f9-88f8-1201ff6a5f77,product_60,5,336.73,2024-03-20
725,a700406a-f718-4c05-aded-548ae3bb9030,d25e93f2-309d-44f9-8229-a0de10bf5839,product_28,7,156.21,2024-05-19
726,15f94671-8959-4ba1-97e0-e65069e754af,3a7d6359-ae43-4354-8375-c7aa4802b6fc,product_89,5,294.75,2024-05-22
727,4a31cbd7-2a0a-4041-b1de-4ee97581ca6b,d8f769ca-6cc5-4137-ae97-ac49166854b5,product_99,1,89.14,2024-05-28
